The fig was liked .	* fig ( 22 ) ; like ( 2 ) AND theme ( 2 , 22 )	in_distribution
Hazel cried .	Hazel ( 38 ) ; cry ( 5 ) AND agent ( 5 , 38 )	in_distribution
The jacket was held .	* jacket ( 48 ) ; hold ( 28 ) AND theme ( 28 , 48 )	in_distribution
The girl changed a sandwich beside the table .	* girl ( 51 ) ; sandwich ( 6 ) ; * table ( 50 ) ; change ( 15 ) AND agent ( 15 , 51 ) AND theme ( 15 , 6 ) AND nmod . beside ( 6 , 50 )	in_distribution
Emma gave a landlord the box in a house .	Emma ( 35 ) ; landlord ( 25 ) ; * box ( 50 ) ; house ( 2 ) ; give ( 8 ) AND agent ( 8 , 35 ) AND recipient ( 8 , 25 ) AND theme ( 8 , 50 ) AND nmod . in ( 50 , 2 )	in_distribution
The balloon was painted by a boy .	* balloon ( 44 ) ; boy ( 1 ) ; paint ( 53 ) AND theme ( 53 , 44 ) AND agent ( 53 , 1 )	in_distribution
A girl liked the raisin .	girl ( 52 ) ; * raisin ( 16 ) ; like ( 39 ) AND agent ( 39 , 52 ) AND theme ( 39 , 16 )	in_distribution
The pancake was passed to Charlotte by Noah .	* pancake ( 28 ) ; Charlotte ( 38 ) ; Noah ( 37 ) ; pass ( 47 ) AND theme ( 47 , 28 ) AND recipient ( 47 , 38 ) AND agent ( 47 , 37 )	in_distribution
The monkey posted a pen to the spokesman .	* monkey ( 41 ) ; pen ( 27 ) ; * spokesman ( 39 ) ; post ( 21 ) AND agent ( 21 , 41 ) AND theme ( 21 , 27 ) AND recipient ( 21 , 39 )	in_distribution
The pretzel was doubled .	* pretzel ( 20 ) ; double ( 52 ) AND theme ( 52 , 20 )	in_distribution
The cake was lended to a dog by Emma .	* cake ( 50 ) ; dog ( 15 ) ; Emma ( 54 ) ; lend ( 41 ) AND theme ( 41 , 50 ) AND recipient ( 41 , 15 ) AND agent ( 41 , 54 )	in_distribution
A rose was given to a pig .	rose ( 16 ) ; pig ( 14 ) ; give ( 44 ) AND theme ( 44 , 16 ) AND recipient ( 44 , 14 )	in_distribution
A baby liked the strawberry beside the tree .	baby ( 24 ) ; * strawberry ( 6 ) ; * tree ( 21 ) ; like ( 46 ) AND agent ( 46 , 24 ) AND theme ( 46 , 6 ) AND nmod . beside ( 6 , 21 )	in_distribution
The donut was painted by Elizabeth .	* donut ( 10 ) ; Elizabeth ( 56 ) ; paint ( 36 ) AND theme ( 36 , 10 ) AND agent ( 36 , 56 )	in_distribution
The girl adored a donut .	* girl ( 59 ) ; donut ( 14 ) ; adore ( 5 ) AND agent ( 5 , 59 ) AND theme ( 5 , 14 )	in_distribution
The glue was offered to the boy .	* glue ( 41 ) ; * boy ( 44 ) ; offer ( 37 ) AND theme ( 37 , 41 ) AND recipient ( 37 , 44 )	in_distribution
The box was held by Charlotte .	* box ( 39 ) ; Charlotte ( 43 ) ; hold ( 50 ) AND theme ( 50 , 39 ) AND agent ( 50 , 43 )	in_distribution
The dog mailed Liam a ball .	* dog ( 2 ) ; Liam ( 54 ) ; ball ( 36 ) ; mail ( 28 ) AND agent ( 28 , 2 ) AND recipient ( 28 , 54 ) AND theme ( 28 , 36 )	in_distribution
The box was dusted .	* box ( 34 ) ; dust ( 47 ) AND theme ( 47 , 34 )	in_distribution
The girl was lended the balloon by Harper .	* girl ( 50 ) ; * balloon ( 35 ) ; Harper ( 4 ) ; lend ( 36 ) AND recipient ( 36 , 50 ) AND theme ( 36 , 35 ) AND agent ( 36 , 4 )	in_distribution
A cat brought Emma the cookie .	cat ( 30 ) ; Emma ( 21 ) ; * cookie ( 31 ) ; bring ( 49 ) AND agent ( 49 , 30 ) AND recipient ( 49 , 21 ) AND theme ( 49 , 31 )	in_distribution
A raisin was improved by a friend .	raisin ( 20 ) ; friend ( 21 ) ; improve ( 35 ) AND theme ( 35 , 20 ) AND agent ( 35 , 21 )	in_distribution
The watch was rolled .	* watch ( 59 ) ; roll ( 37 ) AND theme ( 37 , 59 )	in_distribution
A cat floated .	cat ( 31 ) ; float ( 22 ) AND theme ( 22 , 31 )	in_distribution
Emma needed to talk .	Emma ( 22 ) ; need ( 38 ) AND agent ( 38 , 22 ) AND xcomp ( 38 , 0 ) AND talk ( 0 ) AND agent ( 0 , 22 )	in_distribution
A melon was disintegrated .	melon ( 5 ) ; disintegrate ( 4 ) AND theme ( 4 , 5 )	in_distribution
Asher shortened a dog .	Asher ( 36 ) ; dog ( 22 ) ; shorten ( 23 ) AND agent ( 23 , 36 ) AND theme ( 23 , 22 )	in_distribution
The girl was lended a cake beside a table .	* girl ( 5 ) ; cake ( 42 ) ; table ( 25 ) ; lend ( 9 ) AND recipient ( 9 , 5 ) AND theme ( 9 , 42 ) AND nmod . beside ( 42 , 25 )	in_distribution
A cake was frozen by a child .	cake ( 27 ) ; child ( 31 ) ; freeze ( 8 ) AND theme ( 8 , 27 ) AND agent ( 8 , 31 )	in_distribution
Natalie mailed the cake to Emma .	Natalie ( 2 ) ; * cake ( 11 ) ; Emma ( 50 ) ; mail ( 25 ) AND agent ( 25 , 2 ) AND theme ( 25 , 11 ) AND recipient ( 25 , 50 )	in_distribution
A boy rented the biscuit to Olivia .	boy ( 2 ) ; * biscuit ( 5 ) ; Olivia ( 34 ) ; rent ( 27 ) AND agent ( 27 , 2 ) AND theme ( 27 , 5 ) AND recipient ( 27 , 34 )	in_distribution
Charlotte was given the cake on a table .	Charlotte ( 8 ) ; * cake ( 59 ) ; table ( 37 ) ; give ( 10 ) AND recipient ( 10 , 8 ) AND theme ( 10 , 59 ) AND nmod . on ( 59 , 37 )	in_distribution
The girl wanted to giggle .	* girl ( 59 ) ; want ( 5 ) AND agent ( 5 , 59 ) AND xcomp ( 5 , 2 ) AND giggle ( 2 ) AND agent ( 2 , 59 )	in_distribution
The dog changed the wolf beside the table .	* dog ( 27 ) ; * wolf ( 28 ) ; * table ( 24 ) ; change ( 59 ) AND agent ( 59 , 27 ) AND theme ( 59 , 28 ) AND nmod . beside ( 28 , 24 )	in_distribution
The cake was wired to the boy .	* cake ( 23 ) ; * boy ( 16 ) ; wire ( 52 ) AND theme ( 52 , 23 ) AND recipient ( 52 , 16 )	in_distribution
The cookie was doubled .	* cookie ( 44 ) ; double ( 49 ) AND theme ( 49 , 44 )	in_distribution
James noticed that Olivia liked the raisin .	James ( 33 ) ; Olivia ( 0 ) ; * raisin ( 53 ) ; notice ( 42 ) AND agent ( 42 , 33 ) AND ccomp ( 42 , 32 ) AND like ( 32 ) AND agent ( 32 , 0 ) AND theme ( 32 , 53 )	in_distribution
The cookie was eaten by Luna .	* cookie ( 32 ) ; Luna ( 20 ) ; eat ( 27 ) AND theme ( 27 , 32 ) AND agent ( 27 , 20 )	in_distribution
Noah was brought a potato on a device by Thomas .	Noah ( 7 ) ; potato ( 49 ) ; device ( 45 ) ; Thomas ( 34 ) ; bring ( 46 ) AND recipient ( 46 , 7 ) AND theme ( 46 , 49 ) AND agent ( 46 , 34 ) AND nmod . on ( 49 , 45 )	in_distribution
