The teacher teleported the cake on the dog to a bear .	* teacher ( 16 ) ; * cake ( 47 ) ; * dog ( 17 ) ; bear ( 43 ) ; teleport ( 6 ) AND agent ( 6 , 16 ) AND theme ( 6 , 47 ) AND recipient ( 6 , 43 ) AND nmod . on ( 47 , 17 )	do_dative_to_pp_dative
A prisoner attempted to crawl .	prisoner ( 23 ) ; attempt ( 46 ) AND agent ( 46 , 23 ) AND xcomp ( 46 , 41 ) AND crawl ( 41 ) AND agent ( 41 , 23 )	prim_to_inf_arg
The frog yearned to crawl .	* frog ( 18 ) ; yearn ( 3 ) AND agent ( 3 , 18 ) AND xcomp ( 3 , 16 ) AND crawl ( 16 ) AND agent ( 16 , 18 )	prim_to_inf_arg
The dog liked that the hippo danced .	* dog ( 17 ) ; * hippo ( 31 ) ; like ( 36 ) AND agent ( 36 , 17 ) AND ccomp ( 36 , 29 ) AND dance ( 29 ) AND agent ( 29 , 31 )	only_seen_as_unacc_subj_as_unerg_subj
Grace shipped Emma the cake on the table .	Grace ( 43 ) ; Emma ( 44 ) ; * cake ( 6 ) ; * table ( 3 ) ; ship ( 29 ) AND agent ( 29 , 43 ) AND recipient ( 29 , 44 ) AND theme ( 29 , 6 ) AND nmod . on ( 6 , 3 )	pp_dative_to_do_dative
Emma liked that Caleb shipped Liam a box .	Emma ( 59 ) ; Caleb ( 38 ) ; Liam ( 37 ) ; box ( 53 ) ; like ( 44 ) AND agent ( 44 , 59 ) AND ccomp ( 44 , 40 ) AND ship ( 40 ) AND agent ( 40 , 38 ) AND recipient ( 40 , 37 ) AND theme ( 40 , 53 )	pp_dative_to_do_dative
The cat shipped Emma the donut .	* cat ( 8 ) ; Emma ( 53 ) ; * donut ( 5 ) ; ship ( 28 ) AND agent ( 28 , 8 ) AND recipient ( 28 , 53 ) AND theme ( 28 , 5 )	pp_dative_to_do_dative
Aria baked a girl in the box .	Aria ( 56 ) ; girl ( 51 ) ; * box ( 25 ) ; bake ( 49 ) AND agent ( 49 , 56 ) AND theme ( 49 , 51 ) AND nmod . in ( 51 , 25 )	obj_omitted_transitive_to_transitive
The customer admired the shark .	* customer ( 53 ) ; * shark ( 18 ) ; admire ( 26 ) AND agent ( 26 , 53 ) AND theme ( 26 , 18 )	prim_to_obj_common
Noah liked that a cookie was blessed .	Noah ( 43 ) ; cookie ( 1 ) ; like ( 8 ) AND agent ( 8 , 43 ) AND ccomp ( 8 , 25 ) AND bless ( 25 ) AND theme ( 25 , 1 )	active_to_passive
The shark loved to sneeze .	* shark ( 7 ) ; love ( 27 ) AND agent ( 27 , 7 ) AND xcomp ( 27 , 15 ) AND sneeze ( 15 ) AND agent ( 15 , 7 )	prim_to_subj_common
Emma declared that a cobra burned .	Emma ( 10 ) ; cobra ( 9 ) ; declare ( 5 ) AND agent ( 5 , 10 ) AND ccomp ( 5 , 23 ) AND burn ( 23 ) AND theme ( 23 , 9 )	only_seen_as_transitive_subj_as_unacc_subj
The cat shattered the cake .	* cat ( 26 ) ; * cake ( 47 ) ; shatter ( 39 ) AND agent ( 39 , 26 ) AND theme ( 39 , 47 )	unacc_to_transitive
A shark burned Sophia .	shark ( 34 ) ; Sophia ( 3 ) ; burn ( 51 ) AND agent ( 51 , 34 ) AND theme ( 51 , 3 )	prim_to_subj_common
The girl shipped a journalist the rose beside a road .	* girl ( 59 ) ; journalist ( 50 ) ; * rose ( 39 ) ; road ( 38 ) ; ship ( 30 ) AND agent ( 30 , 59 ) AND recipient ( 30 , 50 ) AND theme ( 30 , 39 ) AND nmod . beside ( 39 , 38 )	pp_dative_to_do_dative
The girl juggled the shark .	* girl ( 3 ) ; * shark ( 23 ) ; juggle ( 7 ) AND agent ( 7 , 3 ) AND theme ( 7 , 23 )	prim_to_obj_common
Grayson hoped that a cobra changed .	Grayson ( 59 ) ; cobra ( 40 ) ; hope ( 12 ) AND agent ( 12 , 59 ) AND ccomp ( 12 , 28 ) AND change ( 28 ) AND theme ( 28 , 40 )	only_seen_as_transitive_subj_as_unacc_subj
The mouse sold the bird Lina .	* mouse ( 10 ) ; * bird ( 27 ) ; Lina ( 7 ) ; sell ( 24 ) AND agent ( 24 , 10 ) AND recipient ( 24 , 27 ) AND theme ( 24 , 7 )	subj_to_obj_proper
Olivia wished that a hippo dusted .	Olivia ( 0 ) ; hippo ( 1 ) ; wish ( 16 ) AND agent ( 16 , 0 ) AND ccomp ( 16 , 3 ) AND dust ( 3 ) AND agent ( 3 , 1 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A cockroach cleaned the lollipop beside the stage .	cockroach ( 14 ) ; * lollipop ( 21 ) ; * stage ( 50 ) ; clean ( 2 ) AND agent ( 2 , 14 ) AND theme ( 2 , 21 ) AND nmod . beside ( 21 , 50 )	obj_to_subj_common
A giraffe liked a shark .	giraffe ( 27 ) ; shark ( 21 ) ; like ( 56 ) AND agent ( 56 , 27 ) AND theme ( 56 , 21 )	prim_to_obj_common
Emma squeezed a bottle beside a chair .	Emma ( 56 ) ; bottle ( 33 ) ; chair ( 43 ) ; squeeze ( 21 ) AND agent ( 21 , 56 ) AND theme ( 21 , 33 ) AND nmod . beside ( 33 , 43 )	passive_to_active
Paula painted a donut .	Paula ( 13 ) ; donut ( 54 ) ; paint ( 44 ) AND agent ( 44 , 13 ) AND theme ( 44 , 54 )	prim_to_subj_proper
Olivia baked Noah .	Olivia ( 18 ) ; Noah ( 20 ) ; bake ( 50 ) AND agent ( 50 , 18 ) AND theme ( 50 , 20 )	obj_omitted_transitive_to_transitive
The shark lended a cake in a bag to a girl .	* shark ( 29 ) ; cake ( 22 ) ; bag ( 48 ) ; girl ( 8 ) ; lend ( 38 ) AND agent ( 38 , 29 ) AND theme ( 38 , 22 ) AND recipient ( 38 , 8 ) AND nmod . in ( 22 , 48 )	prim_to_subj_common
The butterfly squeezed Liam .	* butterfly ( 17 ) ; Liam ( 25 ) ; squeeze ( 19 ) AND agent ( 19 , 17 ) AND theme ( 19 , 25 )	passive_to_active
A sailor changed Lina .	sailor ( 28 ) ; Lina ( 23 ) ; change ( 49 ) AND agent ( 49 , 28 ) AND theme ( 49 , 23 )	subj_to_obj_proper
Emma admired that a hippo painted .	Emma ( 39 ) ; hippo ( 34 ) ; admire ( 22 ) AND agent ( 22 , 39 ) AND ccomp ( 22 , 46 ) AND paint ( 46 ) AND agent ( 46 , 34 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A monkey liked that a cobra rolled .	monkey ( 13 ) ; cobra ( 46 ) ; like ( 12 ) AND agent ( 12 , 13 ) AND ccomp ( 12 , 11 ) AND roll ( 11 ) AND theme ( 11 , 46 )	only_seen_as_transitive_subj_as_unacc_subj
Paula gave the boy the bat .	Paula ( 38 ) ; * boy ( 47 ) ; * bat ( 27 ) ; give ( 26 ) AND agent ( 26 , 38 ) AND recipient ( 26 , 47 ) AND theme ( 26 , 27 )	prim_to_subj_proper
Emma drew Lina .	Emma ( 20 ) ; Lina ( 22 ) ; draw ( 23 ) AND agent ( 23 , 20 ) AND theme ( 23 , 22 )	subj_to_obj_proper
A teacher baked the chicken .	teacher ( 38 ) ; * chicken ( 49 ) ; bake ( 10 ) AND agent ( 10 , 38 ) AND theme ( 10 , 49 )	obj_omitted_transitive_to_transitive
Emma shipped the baby a cake on the bed .	Emma ( 7 ) ; * baby ( 12 ) ; cake ( 4 ) ; * bed ( 56 ) ; ship ( 26 ) AND agent ( 26 , 7 ) AND recipient ( 26 , 12 ) AND theme ( 26 , 4 ) AND nmod . on ( 4 , 56 )	pp_dative_to_do_dative
Emma teleported the cake to Olivia .	Emma ( 56 ) ; * cake ( 28 ) ; Olivia ( 5 ) ; teleport ( 11 ) AND agent ( 11 , 56 ) AND theme ( 11 , 28 ) AND recipient ( 11 , 5 )	do_dative_to_pp_dative
Paula hunted the mouse in a house .	Paula ( 26 ) ; * mouse ( 41 ) ; house ( 20 ) ; hunt ( 12 ) AND agent ( 12 , 26 ) AND theme ( 12 , 41 ) AND nmod . in ( 41 , 20 )	prim_to_subj_proper
Charlie slid the cake in the glass .	Charlie ( 14 ) ; * cake ( 41 ) ; * glass ( 39 ) ; slide ( 17 ) AND agent ( 17 , 14 ) AND theme ( 17 , 41 ) AND nmod . in ( 41 , 39 )	obj_to_subj_proper
Mason liked that Emma baked the cake beside a book .	Mason ( 11 ) ; Emma ( 26 ) ; * cake ( 25 ) ; book ( 27 ) ; like ( 50 ) AND agent ( 50 , 11 ) AND ccomp ( 50 , 40 ) AND bake ( 40 ) AND agent ( 40 , 26 ) AND theme ( 40 , 25 ) AND nmod . beside ( 25 , 27 )	obj_omitted_transitive_to_transitive
Liam liked that a tourist teleported a game to Ryan .	Liam ( 40 ) ; tourist ( 45 ) ; game ( 47 ) ; Ryan ( 44 ) ; like ( 19 ) AND agent ( 19 , 40 ) AND ccomp ( 19 , 20 ) AND teleport ( 20 ) AND agent ( 20 , 45 ) AND theme ( 20 , 47 ) AND recipient ( 20 , 44 )	do_dative_to_pp_dative
The girl shattered a drink in a coffin .	* girl ( 51 ) ; drink ( 47 ) ; coffin ( 21 ) ; shatter ( 10 ) AND agent ( 10 , 51 ) AND theme ( 10 , 47 ) AND nmod . in ( 47 , 21 )	unacc_to_transitive
A ball was blessed .	ball ( 28 ) ; bless ( 32 ) AND theme ( 32 , 28 )	active_to_passive
A boy baked a girl .	boy ( 32 ) ; girl ( 41 ) ; bake ( 13 ) AND agent ( 13 , 32 ) AND theme ( 13 , 41 )	obj_omitted_transitive_to_transitive
The teacher thought that a cobra rolled .	* teacher ( 33 ) ; cobra ( 29 ) ; think ( 26 ) AND agent ( 26 , 33 ) AND ccomp ( 26 , 7 ) AND roll ( 7 ) AND theme ( 7 , 29 )	only_seen_as_transitive_subj_as_unacc_subj
A hero painted the hedgehog beside a house .	hero ( 51 ) ; * hedgehog ( 56 ) ; house ( 4 ) ; paint ( 9 ) AND agent ( 9 , 51 ) AND theme ( 9 , 56 ) AND nmod . beside ( 56 , 4 )	subj_to_obj_common
A cat shipped a captain the chalk on the podium .	cat ( 32 ) ; captain ( 50 ) ; * chalk ( 4 ) ; * podium ( 7 ) ; ship ( 23 ) AND agent ( 23 , 32 ) AND recipient ( 23 , 50 ) AND theme ( 23 , 4 ) AND nmod . on ( 4 , 7 )	pp_dative_to_do_dative
Hannah tossed a shark .	Hannah ( 23 ) ; shark ( 45 ) ; toss ( 11 ) AND agent ( 11 , 23 ) AND theme ( 11 , 45 )	prim_to_obj_common
A shark investigated .	shark ( 16 ) ; investigate ( 8 ) AND agent ( 8 , 16 )	prim_to_subj_common
The cockroach ate Emma .	* cockroach ( 11 ) ; Emma ( 26 ) ; eat ( 56 ) AND agent ( 56 , 11 ) AND theme ( 56 , 26 )	obj_to_subj_common
Liam burned a hedgehog .	Liam ( 32 ) ; hedgehog ( 27 ) ; burn ( 33 ) AND agent ( 33 , 32 ) AND theme ( 33 , 27 )	subj_to_obj_common
The manager said that a cockroach froze Emma .	* manager ( 25 ) ; cockroach ( 22 ) ; Emma ( 44 ) ; say ( 30 ) AND agent ( 30 , 25 ) AND ccomp ( 30 , 26 ) AND freeze ( 26 ) AND agent ( 26 , 22 ) AND theme ( 26 , 44 )	obj_to_subj_common
The cockroach rented the cat a cookie in a room .	* cockroach ( 27 ) ; * cat ( 50 ) ; cookie ( 19 ) ; room ( 59 ) ; rent ( 56 ) AND agent ( 56 , 27 ) AND recipient ( 56 , 50 ) AND theme ( 56 , 19 ) AND nmod . in ( 19 , 59 )	obj_to_subj_common
Paula juggled a cake .	Paula ( 0 ) ; cake ( 9 ) ; juggle ( 42 ) AND agent ( 42 , 0 ) AND theme ( 42 , 9 )	prim_to_subj_proper
A cat admired that a hippo talked .	cat ( 51 ) ; hippo ( 31 ) ; admire ( 22 ) AND agent ( 22 , 51 ) AND ccomp ( 22 , 46 ) AND talk ( 46 ) AND agent ( 46 , 31 )	only_seen_as_unacc_subj_as_unerg_subj
The cockroach attempted to paint .	* cockroach ( 50 ) ; attempt ( 47 ) AND agent ( 47 , 50 ) AND xcomp ( 47 , 36 ) AND paint ( 36 ) AND agent ( 36 , 50 )	obj_to_subj_common
A girl liked that a hippo slept .	girl ( 27 ) ; hippo ( 3 ) ; like ( 19 ) AND agent ( 19 , 27 ) AND ccomp ( 19 , 1 ) AND sleep ( 1 ) AND agent ( 1 , 3 )	only_seen_as_unacc_subj_as_unerg_subj
The boy teleported a leaf to Emma .	* boy ( 3 ) ; leaf ( 25 ) ; Emma ( 30 ) ; teleport ( 59 ) AND agent ( 59 , 3 ) AND theme ( 59 , 25 ) AND recipient ( 59 , 30 )	do_dative_to_pp_dative
Joseph shipped the teacher the donut .	Joseph ( 21 ) ; * teacher ( 40 ) ; * donut ( 18 ) ; ship ( 44 ) AND agent ( 44 , 21 ) AND recipient ( 44 , 40 ) AND theme ( 44 , 18 )	pp_dative_to_do_dative
Liam shipped Emma the balloon on the stage .	Liam ( 52 ) ; Emma ( 32 ) ; * balloon ( 14 ) ; * stage ( 33 ) ; ship ( 1 ) AND agent ( 1 , 52 ) AND recipient ( 1 , 32 ) AND theme ( 1 , 14 ) AND nmod . on ( 14 , 33 )	pp_dative_to_do_dative
A cookie was blessed by Emma .	cookie ( 29 ) ; Emma ( 38 ) ; bless ( 9 ) AND theme ( 9 , 29 ) AND agent ( 9 , 38 )	active_to_passive
A shark slid a resident .	shark ( 41 ) ; resident ( 33 ) ; slide ( 18 ) AND agent ( 18 , 41 ) AND theme ( 18 , 33 )	prim_to_subj_common
Luna hoped that the hippo ate .	Luna ( 30 ) ; * hippo ( 22 ) ; hope ( 16 ) AND agent ( 16 , 30 ) AND ccomp ( 16 , 36 ) AND eat ( 36 ) AND agent ( 36 , 22 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Sebastian squeezed a child .	Sebastian ( 51 ) ; child ( 3 ) ; squeeze ( 49 ) AND agent ( 49 , 51 ) AND theme ( 49 , 3 )	passive_to_active
A dog fed the girl the hedgehog .	dog ( 39 ) ; * girl ( 41 ) ; * hedgehog ( 43 ) ; feed ( 3 ) AND agent ( 3 , 39 ) AND recipient ( 3 , 41 ) AND theme ( 3 , 43 )	subj_to_obj_common
Charlie gave William the purse on the stage .	Charlie ( 56 ) ; William ( 25 ) ; * purse ( 23 ) ; * stage ( 28 ) ; give ( 1 ) AND agent ( 1 , 56 ) AND recipient ( 1 , 25 ) AND theme ( 1 , 23 ) AND nmod . on ( 23 , 28 )	obj_to_subj_proper
The cockroach passed a cookie in a house to Emma .	* cockroach ( 19 ) ; cookie ( 5 ) ; house ( 59 ) ; Emma ( 3 ) ; pass ( 17 ) AND agent ( 17 , 19 ) AND theme ( 17 , 5 ) AND recipient ( 17 , 3 ) AND nmod . in ( 5 , 59 )	obj_to_subj_common
Paula liked the girl beside the stage .	Paula ( 40 ) ; * girl ( 1 ) ; * stage ( 11 ) ; like ( 28 ) AND agent ( 28 , 40 ) AND theme ( 28 , 1 ) AND nmod . beside ( 1 , 11 )	prim_to_subj_proper
Luke shattered the cookie in the cabinet .	Luke ( 49 ) ; * cookie ( 1 ) ; * cabinet ( 38 ) ; shatter ( 25 ) AND agent ( 25 , 49 ) AND theme ( 25 , 1 ) AND nmod . in ( 1 , 38 )	unacc_to_transitive
Sophia squeezed the donut .	Sophia ( 3 ) ; * donut ( 41 ) ; squeeze ( 5 ) AND agent ( 5 , 3 ) AND theme ( 5 , 41 )	passive_to_active
A president floated Lina .	president ( 10 ) ; Lina ( 7 ) ; float ( 46 ) AND agent ( 46 , 10 ) AND theme ( 46 , 7 )	subj_to_obj_proper
Ava expected that Noah rolled Paula .	Ava ( 12 ) ; Noah ( 46 ) ; Paula ( 19 ) ; expect ( 29 ) AND agent ( 29 , 12 ) AND ccomp ( 29 , 20 ) AND roll ( 20 ) AND agent ( 20 , 46 ) AND theme ( 20 , 19 )	prim_to_obj_proper
Paula preferred to sneeze .	Paula ( 35 ) ; prefer ( 14 ) AND agent ( 14 , 35 ) AND xcomp ( 14 , 33 ) AND sneeze ( 33 ) AND agent ( 33 , 35 )	prim_to_subj_proper
Ava baked the girl .	Ava ( 20 ) ; * girl ( 34 ) ; bake ( 48 ) AND agent ( 48 , 20 ) AND theme ( 48 , 34 )	obj_omitted_transitive_to_transitive
The bear liked that a cobra split .	* bear ( 14 ) ; cobra ( 29 ) ; like ( 4 ) AND agent ( 4 , 14 ) AND ccomp ( 4 , 48 ) AND split ( 48 ) AND theme ( 48 , 29 )	only_seen_as_transitive_subj_as_unacc_subj
The cockroach wired the cake beside the table to a bear .	* cockroach ( 16 ) ; * cake ( 17 ) ; * table ( 3 ) ; bear ( 27 ) ; wire ( 38 ) AND agent ( 38 , 16 ) AND theme ( 38 , 17 ) AND recipient ( 38 , 27 ) AND nmod . beside ( 17 , 3 )	obj_to_subj_common
The frog squeezed a cake beside a table .	* frog ( 21 ) ; cake ( 16 ) ; table ( 47 ) ; squeeze ( 26 ) AND agent ( 26 , 21 ) AND theme ( 26 , 16 ) AND nmod . beside ( 16 , 47 )	passive_to_active
Emma noticed that the shark sent a boy the lollipop .	Emma ( 23 ) ; * shark ( 34 ) ; boy ( 15 ) ; * lollipop ( 26 ) ; notice ( 43 ) AND agent ( 43 , 23 ) AND ccomp ( 43 , 46 ) AND send ( 46 ) AND agent ( 46 , 34 ) AND recipient ( 46 , 15 ) AND theme ( 46 , 26 )	prim_to_subj_common
A cockroach inflated a boy .	cockroach ( 3 ) ; boy ( 2 ) ; inflate ( 27 ) AND agent ( 27 , 3 ) AND theme ( 27 , 2 )	obj_to_subj_common
The shark loved to walk .	* shark ( 40 ) ; love ( 42 ) AND agent ( 42 , 40 ) AND xcomp ( 42 , 10 ) AND walk ( 10 ) AND agent ( 10 , 40 )	prim_to_subj_common
Emma offered Paula to the dog .	Emma ( 14 ) ; Paula ( 16 ) ; * dog ( 48 ) ; offer ( 42 ) AND agent ( 42 , 14 ) AND theme ( 42 , 16 ) AND recipient ( 42 , 48 )	prim_to_obj_proper
The baby believed that a girl teleported the cake beside the table to Liam .	* baby ( 59 ) ; girl ( 41 ) ; * cake ( 9 ) ; * table ( 54 ) ; Liam ( 15 ) ; believe ( 27 ) AND agent ( 27 , 59 ) AND ccomp ( 27 , 8 ) AND teleport ( 8 ) AND agent ( 8 , 41 ) AND theme ( 8 , 9 ) AND recipient ( 8 , 15 ) AND nmod . beside ( 9 , 54 )	do_dative_to_pp_dative
Charlie liked a fruit beside the book .	Charlie ( 10 ) ; fruit ( 7 ) ; * book ( 46 ) ; like ( 38 ) AND agent ( 38 , 10 ) AND theme ( 38 , 7 ) AND nmod . beside ( 7 , 46 )	obj_to_subj_proper
Noah burned a shark in a corner .	Noah ( 38 ) ; shark ( 53 ) ; corner ( 16 ) ; burn ( 54 ) AND agent ( 54 , 38 ) AND theme ( 54 , 53 ) AND nmod . in ( 53 , 16 )	prim_to_obj_common
Paula drew a pumpkin in the garden .	Paula ( 37 ) ; pumpkin ( 54 ) ; * garden ( 20 ) ; draw ( 34 ) AND agent ( 34 , 37 ) AND theme ( 34 , 54 ) AND nmod . in ( 54 , 20 )	prim_to_subj_proper
Paula helped a girl beside the table .	Paula ( 37 ) ; girl ( 49 ) ; * table ( 13 ) ; help ( 44 ) AND agent ( 44 , 37 ) AND theme ( 44 , 49 ) AND nmod . beside ( 49 , 13 )	prim_to_subj_proper
The lawyer hoped that the tourist believed that Ava teleported the cake beside the table to the girl .	* lawyer ( 12 ) ; * tourist ( 20 ) ; Ava ( 59 ) ; * cake ( 7 ) ; * table ( 30 ) ; * girl ( 40 ) ; hope ( 37 ) AND agent ( 37 , 12 ) AND ccomp ( 37 , 17 ) AND believe ( 17 ) AND agent ( 17 , 20 ) AND ccomp ( 17 , 35 ) AND teleport ( 35 ) AND agent ( 35 , 59 ) AND theme ( 35 , 7 ) AND recipient ( 35 , 40 ) AND nmod . beside ( 7 , 30 )	do_dative_to_pp_dative
A sailor supported that a girl poked Lina .	sailor ( 11 ) ; girl ( 26 ) ; Lina ( 47 ) ; support ( 4 ) AND agent ( 4 , 11 ) AND ccomp ( 4 , 41 ) AND poke ( 41 ) AND agent ( 41 , 26 ) AND theme ( 41 , 47 )	subj_to_obj_proper
Emma teleported the cake beside a table to the girl .	Emma ( 20 ) ; * cake ( 35 ) ; table ( 17 ) ; * girl ( 19 ) ; teleport ( 26 ) AND agent ( 26 , 20 ) AND theme ( 26 , 35 ) AND recipient ( 26 , 19 ) AND nmod . beside ( 35 , 17 )	do_dative_to_pp_dative
Amelia respected that a cockroach attempted to walk .	Amelia ( 22 ) ; cockroach ( 25 ) ; respect ( 3 ) AND agent ( 3 , 22 ) AND ccomp ( 3 , 33 ) AND attempt ( 33 ) AND agent ( 33 , 25 ) AND xcomp ( 33 , 14 ) AND walk ( 14 ) AND agent ( 14 , 25 )	obj_to_subj_common
A girl baked Mia .	girl ( 42 ) ; Mia ( 52 ) ; bake ( 1 ) AND agent ( 1 , 42 ) AND theme ( 1 , 52 )	obj_omitted_transitive_to_transitive
The cockroach drew a tenant on a box .	* cockroach ( 22 ) ; tenant ( 54 ) ; box ( 13 ) ; draw ( 51 ) AND agent ( 51 , 22 ) AND theme ( 51 , 54 ) AND nmod . on ( 54 , 13 )	obj_to_subj_common
Audrey preferred to crawl .	Audrey ( 42 ) ; prefer ( 38 ) AND agent ( 38 , 42 ) AND xcomp ( 38 , 35 ) AND crawl ( 35 ) AND agent ( 35 , 42 )	prim_to_inf_arg
The girl shattered the cake on the bed .	* girl ( 38 ) ; * cake ( 9 ) ; * bed ( 12 ) ; shatter ( 32 ) AND agent ( 32 , 38 ) AND theme ( 32 , 9 ) AND nmod . on ( 9 , 12 )	unacc_to_transitive
The butterfly hoped that a cobra collapsed .	* butterfly ( 2 ) ; cobra ( 54 ) ; hope ( 10 ) AND agent ( 10 , 2 ) AND ccomp ( 10 , 31 ) AND collapse ( 31 ) AND theme ( 31 , 54 )	only_seen_as_transitive_subj_as_unacc_subj
